mean_reward,loss,epsilon,episodes,collision_rate,step
8.983653846153846,0.05608765009790659,0.910985,131,0.48854961832061067,1000
7.421153846153845,0.05419430518522859,0.815985,267,0.5056179775280899,2000
8.010576923076922,0.05040057383477688,0.720985,397,0.491183879093199,3000
8.925,0.039333700593560936,0.625985,527,0.4838709677419355,4000
7.4855769230769225,0.04690119448117912,0.530985,653,0.48085758039816234,5000
7.138461538461537,0.0343145161587745,0.43598500000000007,784,0.475765306122449,6000
6.883653846153846,0.03475656944327057,0.3409850000000001,905,0.46740331491712706,7000
9.096153846153843,0.03013089369982481,0.24598500000000012,1024,0.4580078125,8000
6.957692307692307,0.027650151178240778,0.15098500000000004,1145,0.45065502183406114,9000
7.73653846153846,0.02750481424853206,0.05598500000000006,1278,0.45774647887323944,10000
7.813461538461537,0.02673902513924986,0.050000000000000044,1408,0.45951704545454547,11000
6.295192307692307,0.022373291635885834,0.050000000000000044,1550,0.46774193548387094,12000
6.871153846153845,0.0265605820575729,0.050000000000000044,1688,0.4709715639810427,13000
7.639423076923076,0.027305426904931665,0.050000000000000044,1813,0.47104247104247104,14000
8.320192307692308,0.02896425414830446,0.050000000000000044,1932,0.4668737060041408,15000
7.272115384615384,0.022897182730957866,0.050000000000000044,2063,0.4692195831313621,16000
4.69423076923077,0.02377527030184865,0.050000000000000044,2186,0.46752058554437326,17000
6.421153846153847,0.02112851217854768,0.050000000000000044,2308,0.46403812824956675,18000
8.642307692307693,0.02260265595279634,0.050000000000000044,2427,0.46023897816234033,19000
8.054807692307694,0.023509671674109996,0.050000000000000044,2551,0.462171697373579,20000
6.227884615384616,0.017820634020026774,0.050000000000000044,2672,0.4592065868263473,21000
6.526923076923078,0.0167988205421716,0.050000000000000044,2798,0.4581844174410293,22000
7.6730769230769225,0.017197747251484544,0.050000000000000044,2926,0.4579630895420369,23000
7.966346153846155,0.01775464756647125,0.050000000000000044,3040,0.45394736842105265,24000
6.700961538461539,0.01379455549758859,0.050000000000000044,3164,0.4532237673830594,25000
8.90576923076923,0.01165394993731752,0.050000000000000044,3285,0.4535768645357686,26000
7.5769230769230775,0.01226705091074109,0.050000000000000044,3412,0.45193434935521687,27000
8.435576923076923,0.014670349236112087,0.050000000000000044,3536,0.4516402714932127,28000
5.7548076923076925,0.014409847836941481,0.050000000000000044,3665,0.451568894952251,29000
6.425,0.014021752902772277,0.050000000000000044,3788,0.45063357972544876,30000
5.457692307692308,0.01048940323991701,0.050000000000000044,3925,0.4540127388535032,31000
8.241346153846155,0.01438457255717367,0.050000000000000044,4048,0.45281620553359686,32000
9.583653846153847,0.0112554776459001,0.050000000000000044,4165,0.45018007202881155,33000
6.802884615384615,0.009029896499123424,0.050000000000000044,4286,0.45006999533364445,34000
7.3875,0.013834896835032851,0.050000000000000044,4404,0.44800181653042687,35000
7.382692307692308,0.012069680765271186,0.050000000000000044,4528,0.44810070671378094,36000
6.895192307692307,0.009749902170151472,0.050000000000000044,4648,0.44664371772805506,37000
6.615384615384615,0.008067218045471235,0.050000000000000044,4769,0.4453763891801216,38000
7.281730769230769,0.011554323306772857,0.050000000000000044,4885,0.4433981576253838,39000
8.332692307692309,0.008909216308966279,0.050000000000000044,5018,0.4453965723395775,40000
8.334615384615384,0.00796232438471634,0.050000000000000044,5134,0.4431242695753798,41000
6.421153846153845,0.008407451312523335,0.050000000000000044,5260,0.4433460076045627,42000
9.679807692307692,0.00990229045273736,0.050000000000000044,5383,0.4432472598922534,43000
7.180769230769231,0.015115931963082403,0.050000000000000044,5495,0.44094631483166513,44000
7.759615384615384,0.011957445718580857,0.050000000000000044,5619,0.4406478021000178,45000
7.762499999999998,0.00925895566761028,0.050000000000000044,5739,0.4404948597316606,46000
7.769230769230769,0.006598580060526728,0.050000000000000044,5861,0.4398566797474834,47000
7.093269230769231,0.0077999222150538115,0.050000000000000044,5994,0.4419419419419419,48000
6.710576923076924,0.009529776165727526,0.050000000000000044,6110,0.4402618657937807,49000
8.527884615384615,0.007122957212268375,0.050000000000000044,6235,0.4410585404971933,50000
