mean_reward,loss,epsilon,episodes,collision_rate,step
5.296153846153845,0.03859242077916861,0.910985,138,0.5289855072463768,1000
6.385576923076922,0.033984752502292395,0.815985,276,0.5217391304347826,2000
6.25576923076923,0.03461426632478833,0.720985,411,0.5158150851581509,3000
5.525961538461539,0.03281309899874032,0.625985,543,0.5082872928176796,4000
7.900961538461537,0.02912545041181147,0.530985,684,0.5146198830409356,5000
6.5442307692307695,0.03373342430219054,0.43598500000000007,814,0.5122850122850123,6000
7.217307692307692,0.03419847695156932,0.3409850000000001,950,0.5168421052631579,7000
7.2509615384615405,0.03645476597361266,0.24598500000000012,1085,0.5179723502304148,8000
7.978846153846154,0.03618798328563571,0.15098500000000004,1208,0.5107615894039735,9000
8.733653846153846,0.037716268915683034,0.05598500000000006,1336,0.5044910179640718,10000
5.961538461538462,0.03493984492495656,0.050000000000000044,1461,0.5003422313483915,11000
7.471153846153847,0.0326219834247604,0.050000000000000044,1588,0.4987405541561713,12000
7.954807692307692,0.03234534959774464,0.050000000000000044,1706,0.4917936694021102,13000
7.567307692307692,0.038785430109128355,0.050000000000000044,1841,0.49103747963063554,14000
7.092307692307694,0.030527194500900804,0.050000000000000044,1965,0.48854961832061067,15000
6.986538461538461,0.027446341309696434,0.050000000000000044,2093,0.4859053989488772,16000
6.697115384615384,0.030263332366012037,0.050000000000000044,2210,0.4819004524886878,17000
5.75,0.02203509022947401,0.050000000000000044,2337,0.48267008985879334,18000
5.844230769230769,0.027081077452749014,0.050000000000000044,2460,0.4796747967479675,19000
8.3375,0.024878779971040786,0.050000000000000044,2584,0.47678018575851394,20000
7.957692307692308,0.02303024256369099,0.050000000000000044,2698,0.4710896960711638,21000
9.199038461538462,0.018581045889295638,0.050000000000000044,2822,0.46881644223954644,22000
5.262500000000001,0.022535343961790202,0.050000000000000044,2953,0.46935320013545545,23000
6.986538461538461,0.01822768895654008,0.050000000000000044,3080,0.4688311688311688,24000
9.096153846153845,0.014293938796035945,0.050000000000000044,3206,0.4681846537741734,25000
5.073076923076924,0.020191703271120787,0.050000000000000044,3349,0.47088683189011643,26000
5.170192307692307,0.0198498595203273,0.050000000000000044,3478,0.4715353651523864,27000
5.555769230769231,0.023206011599395424,0.050000000000000044,3612,0.4731450719822813,28000
7.367307692307692,0.015419754008762538,0.050000000000000044,3750,0.47546666666666665,29000
10.053846153846154,0.014089770985301585,0.050000000000000044,3880,0.47525773195876286,30000
7.472115384615384,0.018896746162790804,0.050000000000000044,4004,0.4737762237762238,31000
6.50576923076923,0.014729521935805678,0.050000000000000044,4137,0.47401498670534203,32000
9.189423076923077,0.012353422986343503,0.050000000000000044,4263,0.4733755571193995,33000
2.378846153846154,0.013892546276329085,0.050000000000000044,4402,0.4745570195365743,34000
9.38076923076923,0.015352584377396852,0.050000000000000044,4532,0.47396293027360986,35000
6.980769230769231,0.011003247565822676,0.050000000000000044,4647,0.47127178825048416,36000
4.966346153846154,0.010288992372807115,0.050000000000000044,4782,0.47197825177749897,37000
4.392307692307694,0.013799917000578716,0.050000000000000044,4913,0.47262365153673924,38000
7.368269230769231,0.011230783783830703,0.050000000000000044,5045,0.47314172447968283,39000
4.875,0.009496797458268702,0.050000000000000044,5173,0.47322636767832976,40000
6.124038461538461,0.012083271625451744,0.050000000000000044,5303,0.4740712804073166,41000
7.3634615384615385,0.010146617973223328,0.050000000000000044,5430,0.47421731123388583,42000
6.511538461538462,0.011129298829473555,0.050000000000000044,5552,0.4731628242074928,43000
6.986538461538461,0.007099617656203918,0.050000000000000044,5678,0.4723494188094399,44000
5.929807692307692,0.01408590135979466,0.050000000000000044,5796,0.47084195997239475,45000
5.741346153846154,0.009376965190749615,0.050000000000000044,5925,0.4708860759493671,46000
5.252884615384615,0.008638649967033417,0.050000000000000044,6064,0.4727902374670185,47000
6.595192307692306,0.01180293966201134,0.050000000000000044,6192,0.4738372093023256,48000
3.2432692307692306,0.008322172745247372,0.050000000000000044,6320,0.4743670886075949,49000
6.027884615384615,0.009925202114973218,0.050000000000000044,6448,0.47456575682382135,50000
